date,aqs_site_id,poc,daily_max_8_hour_co_concentration,units,daily_aqi_value,daily_obs_count,percent_complete,aqs_parameter_code,aqs_parameter_desc,cbsa_code,cbsa_name,state_code,state,county_code,county,site_latitude,site_longitude,site_location
1980-11-16,10731003,true,0.8,ppm,9,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-11-17,10731003,true,1.7,ppm,19,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-11-18,10731003,true,2.8,ppm,32,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-11-19,10731003,true,1.4,ppm,16,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-11-20,10731003,true,4.8,ppm,54,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-11-21,10731003,true,5.6,ppm,62,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-11-22,10731003,true,4.5,ppm,51,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-11-23,10731003,true,1.7,ppm,19,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-11-24,10731003,true,1.5,ppm,17,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-11-25,10731003,true,0.8,ppm,9,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-11-26,10731003,true,1.2,ppm,14,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-11-27,10731003,true,2.8,ppm,32,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-11-28,10731003,true,2.7,ppm,31,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-11-29,10731003,true,3.3,ppm,38,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-11-30,10731003,true,5.1,ppm,57,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-12-01,10731003,true,1.3,ppm,15,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-12-02,10731003,true,1.6,ppm,18,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-12-03,10731003,true,3.9,ppm,44,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-12-04,10731003,true,5.9,ppm,65,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-12-05,10731003,true,8,ppm,86,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-12-06,10731003,true,8.3,ppm,89,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-12-07,10731003,true,5.8,ppm,64,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-12-08,10731003,true,3.3,ppm,38,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-12-09,10731003,true,0.7,ppm,8,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-12-10,10731003,true,0.7,ppm,8,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-12-11,10731003,true,5.7,ppm,63,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-12-12,10731003,true,7.1,ppm,77,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-12-13,10731003,true,1.4,ppm,16,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-12-14,10731003,true,2.9,ppm,33,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-12-15,10731003,true,4.6,ppm,52,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-12-19,10731003,true,0.8,ppm,9,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-12-20,10731003,true,0.6,ppm,7,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-12-21,10731003,true,1.5,ppm,17,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-12-22,10731003,true,1.4,ppm,16,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-12-23,10731003,true,1,ppm,11,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-12-24,10731003,true,1.8,ppm,20,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-12-25,10731003,true,1.8,ppm,20,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-12-26,10731003,true,1.1,ppm,13,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-12-27,10731003,true,1.7,ppm,19,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-12-28,10731003,true,1.8,ppm,20,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-12-29,10731003,true,2.5,ppm,28,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-12-30,10731003,true,1.1,ppm,13,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-12-31,10731003,true,2.3,ppm,26,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-01-01,10890014,true,2.5,ppm,28,19,79.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-01-03,10890014,true,4,ppm,45,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-01-04,10890014,true,1,ppm,11,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-01-05,10890014,true,0.9,ppm,10,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-01-06,10890014,true,1.3,ppm,15,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-01-07,10890014,true,1.2,ppm,14,18,75.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-01-08,10890014,true,1.3,ppm,15,18,75.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-01-11,10890014,true,1,ppm,11,18,75.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-01-12,10890014,true,1.2,ppm,14,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-01-13,10890014,true,1.1,ppm,13,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-01-15,10890014,true,1.6,ppm,18,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-01-16,10890014,true,0.9,ppm,10,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-01-17,10890014,true,1.2,ppm,14,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-01-18,10890014,true,2,ppm,23,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-01-19,10890014,true,4.7,ppm,53,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-01-20,10890014,true,6.8,ppm,74,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-01-21,10890014,true,1.2,ppm,14,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-01-22,10890014,true,1.4,ppm,16,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-01-23,10890014,true,0.9,ppm,10,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-01-25,10890014,true,3.2,ppm,36,19,79.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-01-26,10890014,true,4.3,ppm,49,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-01-27,10890014,true,1,ppm,11,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-01-28,10890014,true,1.1,ppm,13,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-01-29,10890014,true,1,ppm,11,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-01-30,10890014,true,1.2,ppm,14,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-01-31,10890014,true,1,ppm,11,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-02-02,10890014,true,2,ppm,23,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-02-03,10890014,true,1.5,ppm,17,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-02-04,10890014,true,1.4,ppm,16,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-02-15,10890014,true,5.5,ppm,61,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-02-16,10890014,true,1.2,ppm,14,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-02-17,10890014,true,1.6,ppm,18,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-02-18,10890014,true,2,ppm,23,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-02-19,10890014,true,0.8,ppm,9,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-02-20,10890014,true,0.8,ppm,9,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-02-21,10890014,true,0.8,ppm,9,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-02-22,10890014,true,3.5,ppm,40,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-02-23,10890014,true,4.8,ppm,54,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-02-24,10890014,true,0.8,ppm,9,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-03-01,10890014,true,1,ppm,11,19,79.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-03-02,10890014,true,1,ppm,11,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-03-07,10890014,true,1.1,ppm,13,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-03-24,10890014,true,0.6,ppm,7,19,79.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-03-25,10890014,true,0.9,ppm,10,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-03-26,10890014,true,1.1,ppm,13,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-03-27,10890014,true,1.4,ppm,16,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-03-28,10890014,true,0.8,ppm,9,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-03-31,10890014,true,1.2,ppm,14,19,79.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-04-01,10890014,true,1.9,ppm,22,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-04-02,10890014,true,2.9,ppm,33,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-04-05,10890014,true,1.2,ppm,14,19,79.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-04-06,10890014,true,1.9,ppm,22,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-04-07,10890014,true,0.6,ppm,7,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-04-16,10890014,true,1.4,ppm,16,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-04-18,10890014,true,2.7,ppm,31,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-04-19,10890014,true,3.2,ppm,36,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-04-20,10890014,true,2.4,ppm,27,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-04-23,10890014,true,1.1,ppm,13,19,79.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-04-24,10890014,true,1.2,ppm,14,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-04-25,10890014,true,1,ppm,11,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-04-26,10890014,true,1.3,ppm,15,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-04-27,10890014,true,1.2,ppm,14,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-04-28,10890014,true,0.9,ppm,10,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-04-29,10890014,true,0.9,ppm,10,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-04-30,10890014,true,1,ppm,11,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-05-01,10890014,true,1.6,ppm,18,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-05-02,10890014,true,1.8,ppm,20,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-05-03,10890014,true,1.6,ppm,18,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-05-04,10890014,true,1.3,ppm,15,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-05-05,10890014,true,1.4,ppm,16,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-05-06,10890014,true,1.1,ppm,13,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-05-24,10890014,true,1.4,ppm,16,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-05-30,10890014,true,0.8,ppm,9,19,79.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-05-31,10890014,true,0.9,ppm,10,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-07-19,10890014,true,1.1,ppm,13,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-07-20,10890014,true,0.8,ppm,9,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-07-21,10890014,true,0.7,ppm,8,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-07-24,10890014,true,1.7,ppm,19,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-07-26,10890014,true,1,ppm,11,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-07-27,10890014,true,0.3,ppm,3,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-07-29,10890014,true,0.7,ppm,8,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-07-30,10890014,true,0.8,ppm,9,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-07-31,10890014,true,0.8,ppm,9,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-08-01,10890014,true,0.7,ppm,8,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-08-02,10890014,true,0.7,ppm,8,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-08-03,10890014,true,0.4,ppm,5,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-08-04,10890014,true,0.6,ppm,7,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-08-05,10890014,true,0.6,ppm,7,18,75.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-08-06,10890014,true,0.7,ppm,8,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-08-09,10890014,true,0.9,ppm,10,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-08-13,10890014,true,0.7,ppm,8,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-08-16,10890014,true,0.5,ppm,6,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-08-17,10890014,true,0.6,ppm,7,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
1980-08-19,10890014,true,0.7,ppm,8,24,100.0000,42101,Carbon monoxide,26620,"Huntsville, AL",1,Alabama,89,Madison,34.687761126,-86.586362477,POINT(-86.586362477 34.687761126)
